TABLO-3 2024 Yýlý Merkezi Yerleþtirme Ýle Öðrenci Alan Yükseköðretim Ön Lisans Programlarý;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;Genel Kontenjan;;;;Okul Birincisi Kontenjaný;;;;Depremzede Aday Kontenjaný;;;;34 Yaþ Üstü Kadýn Kontenjaný;;;;Þehit Yakýný-Gazi/Gazi Yakýný Kontenjaný;;;
208750250;VAKIF;ÝSTANBUL KENT ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri (%50 Ýndirimli);TYT;47;47;227,40046;283,82262;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
208750249;VAKIF;ÝSTANBUL KENT ÜNÝVERSÝTESÝ;Saðlýk Hizmetleri Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri (Burslu);TYT;7;7;322,91148;330,83838;--;--;--;--;1;1;300,96810;300,96810;--;--;--;--;1;0;--;--
203090131;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Alternatif Enerji Kaynaklarý Teknolojisi (%50 Ýndirimli);TYT;37;20;176,82992;300,37496;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203090129;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Alternatif Enerji Kaynaklarý Teknolojisi (Burslu);TYT;6;6;339,22362;471,83837;--;--;--;--;1;1;317,46445;317,46445;--;--;--;--;1;0;--;--
203050511;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk (%50 Ýndirimli);TYT;54;51;164,33474;305,22334;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050502;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bankacýlýk ve Sigortacýlýk (Burslu);TYT;8;8;320,66892;385,52594;--;--;--;--;1;1;216,52902;216,52902;--;--;--;--;1;0;--;--
203050459;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (%50 Ýndirimli);TYT;74;74;226,97484;354,90840;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050441;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Burslu);TYT;13;13;372,47749;436,56604;--;--;--;--;1;1;272,73369;272,73369;--;--;--;--;2;0;--;--
203090231;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Ücretli);TYT;11;11;232,60393;296,08877;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051166;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Çocuk Geliþimi (%50 Ýndirimli);TYT;68;68;203,41800;296,33538;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051157;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Çocuk Geliþimi (Burslu);TYT;10;10;316,25951;336,87904;--;--;--;--;1;1;208,03288;208,03288;--;--;--;--;2;0;--;--
203050547;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Dýþ Ticaret (%50 Ýndirimli);TYT;76;73;180,85046;303,69921;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050538;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Dýþ Ticaret (Burslu);TYT;11;11;322,53721;332,11627;--;--;--;--;1;0;--;--;--;--;--;--;2;0;--;--
203050432;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronik Teknolojisi (%50 Ýndirimli);TYT;59;33;194,62288;314,65185;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050423;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronik Teknolojisi (Burslu);TYT;9;9;324,60188;362,15253;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203090153;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;E-Ticaret ve Pazarlama (%50 Ýndirimli);TYT;67;59;163,20779;325,86133;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203090152;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;E-Ticaret ve Pazarlama (Burslu);TYT;10;10;334,39798;353,42821;--;--;--;--;1;1;191,45916;191,45916;--;--;--;--;2;0;--;--
203050759;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Grafik Tasarýmý (%50 Ýndirimli);TYT;76;76;205,84651;321,99736;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050741;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Grafik Tasarýmý (Burslu);TYT;12;12;338,57053;402,90900;--;--;--;--;1;0;--;--;--;--;--;--;2;0;--;--
203050565;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Halkla Ýliþkiler ve Tanýtým (%50 Ýndirimli);TYT;49;32;180,88748;288,99660;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050344;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Halkla Ýliþkiler ve Tanýtým (Burslu);TYT;8;8;314,90329;325,11966;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203051103;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Hava Lojistiði (%50 Ýndirimli);TYT;37;37;200,52757;284,97503;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051096;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Hava Lojistiði (Burslu);TYT;6;6;322,27904;352,05111;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203090172;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýklimlendirme ve Soðutma Teknolojisi (%50 Ýndirimli);TYT;42;42;214,76258;288,39346;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050671;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýklimlendirme ve Soðutma Teknolojisi (Burslu);TYT;7;7;303,47721;326,34898;--;--;--;--;1;1;240,07359;240,07359;--;--;--;--;1;0;--;--
203051554;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (%50 Ýndirimli);TYT;54;54;192,06512;310,46521;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051545;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (Burslu);TYT;8;8;329,51529;380,29978;--;--;--;--;1;1;317,70288;317,70288;--;--;--;--;1;0;--;--
203050398;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýþletme Yönetimi (%50 Ýndirimli);TYT;71;50;178,28630;307,95849;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050389;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýþletme Yönetimi (Burslu);TYT;11;11;314,61959;395,03329;--;--;--;--;1;0;--;--;--;--;--;--;2;0;--;--
203050795;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Lojistik (%50 Ýndirimli);TYT;59;41;193,50233;307,99287;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050786;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Lojistik (Burslu);TYT;10;10;321,00362;349,83189;--;--;--;--;1;1;212,43003;212,43003;--;--;--;--;1;0;--;--
203090245;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mahkeme Büro Hizmetleri (%50 Ýndirimli);TYT;25;25;194,42922;291,35642;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203090238;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mahkeme Büro Hizmetleri (Burslu);TYT;4;4;341,60666;415,13157;--;--;--;--;1;1;226,16772;226,16772;--;--;--;--;1;0;--;--
203051209;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Moda Tasarýmý (%50 Ýndirimli);TYT;44;44;234,56800;317,93032;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051193;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Moda Tasarýmý (Burslu);TYT;7;7;330,61804;351,03619;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203051369;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Optisyenlik (%50 Ýndirimli);TYT;54;54;192,00034;300,39157;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051351;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Optisyenlik (Burslu);TYT;9;9;316,09471;325,60960;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203051396;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði (%50 Ýndirimli);TYT;51;51;225,31546;295,81161;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051387;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði (Burslu);TYT;8;8;329,59563;342,92664;--;--;--;--;1;1;303,43140;303,43140;--;--;--;--;1;0;--;--
203051439;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Havacýlýk Kabin Hizmetleri (%50 Ýndirimli);TYT;73;73;259,40598;320,02277;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051421;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Havacýlýk Kabin Hizmetleri (Burslu);TYT;12;12;334,51418;349,80146;--;--;--;--;1;1;277,85920;277,85920;--;--;--;--;2;0;--;--
203090103;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik (%50 Ýndirimli);TYT;42;42;225,34464;301,65786;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203090101;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik (Burslu);TYT;6;6;333,51677;368,35131;--;--;--;--;1;1;260,11121;260,11121;--;--;--;--;1;0;--;--
203050714;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði (%50 Ýndirimli);TYT;43;43;196,09774;300,96533;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203050098;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Turizm ve Otel Ýþletmeciliði (Burslu);TYT;7;7;314,48082;359,49154;--;--;--;--;1;1;223,22038;223,22038;--;--;--;--;1;0;--;--
203051245;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçak Teknolojisi (%50 Ýndirimli);TYT;67;67;279,88970;353,18403;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203051236;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçak Teknolojisi (Burslu);TYT;10;10;361,24739;369,43155;--;--;--;--;1;1;322,75643;322,75643;--;--;--;--;2;0;--;--
203090120;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçuþ Harekat Yöneticiliði (%50 Ýndirimli);TYT;59;59;219,49350;332,10014;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203090118;VAKIF;ÝSTANBUL KÜLTÜR ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Uçuþ Harekat Yöneticiliði (Burslu);TYT;10;10;332,87568;372,16200;--;--;--;--;1;1;252,58428;252,58428;--;--;--;--;1;0;--;--
203190148;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Aðýz ve Diþ Saðlýðý (%25 Ýndirimli);TYT;68;68;283,82038;325,03383;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151174;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Aðýz ve Diþ Saðlýðý (Burslu);TYT;10;10;344,03598;459,39203;--;--;--;--;1;1;331,94274;331,94274;--;--;--;--;2;1;185,39169;185,39169
203190155;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ameliyathane Hizmetleri (%25 Ýndirimli);TYT;68;68;262,54176;304,76611;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151192;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ameliyathane Hizmetleri (Burslu);TYT;10;10;329,77135;351,04657;--;--;--;--;1;1;318,66727;318,66727;--;--;--;--;2;0;--;--
203190162;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Anestezi (%25 Ýndirimli);TYT;68;68;305,47679;347,96295;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151217;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Anestezi (Burslu);TYT;10;10;371,76184;387,07718;--;--;--;--;1;1;358,53266;358,53266;--;--;--;--;2;2;242,55279;273,30961
203190169;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (%25 Ýndirimli);TYT;68;68;311,14956;369,32380;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151077;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (Burslu);TYT;10;10;394,84593;433,60375;--;--;--;--;1;1;373,46040;373,46040;--;--;--;--;2;2;301,91938;316,36675
203190176;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (ÝÖ) (%25 Ýndirimli);TYT;59;59;282,28800;348,21703;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151589;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Bilgisayar Programcýlýðý (ÝÖ) (Burslu);TYT;10;10;368,72279;444,92262;--;--;--;--;1;1;360,11080;360,11080;--;--;--;--;1;0;--;--
203190183;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Biyomedikal Cihaz Teknolojisi (%25 Ýndirimli);TYT;42;42;195,67143;300,72877;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151986;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Biyomedikal Cihaz Teknolojisi (Burslu);TYT;7;7;324,55133;347,00711;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203190190;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Çocuk Geliþimi (%25 Ýndirimli);TYT;68;54;186,20396;299,60271;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151235;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Çocuk Geliþimi (Burslu);TYT;10;10;320,73909;365,14023;--;--;--;--;1;1;197,98507;197,98507;--;--;--;--;2;0;--;--
203190197;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Diþ Protez Teknolojisi (%25 Ýndirimli);TYT;68;68;294,78919;339,57377;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151253;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Diþ Protez Teknolojisi (Burslu);TYT;10;10;361,17533;421,92416;--;--;--;--;1;1;340,84210;340,84210;--;--;--;--;2;0;--;--
203190204;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Diyaliz (%25 Ýndirimli);TYT;68;68;205,87050;295,39852;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151271;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Diyaliz (Burslu);TYT;10;10;318,75674;346,14469;--;--;--;--;1;1;291,18790;291,18790;--;--;--;--;2;0;--;--
203190211;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronörofizyoloji (%25 Ýndirimli);TYT;51;30;160,61813;263,21464;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151298;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Elektronörofizyoloji (Burslu);TYT;8;8;312,28966;335,41687;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203190218;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Fizyoterapi (%25 Ýndirimli);TYT;68;68;265,43706;332,88200;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151314;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Fizyoterapi (Burslu);TYT;10;10;346,09287;369,55015;--;--;--;--;1;1;250,87811;250,87811;--;--;--;--;2;0;--;--
203190225;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýç Mekan Tasarýmý (%25 Ýndirimli);TYT;59;59;253,85704;310,99550;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203190039;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýç Mekan Tasarýmý (Burslu);TYT;10;10;339,82019;376,84761;--;--;--;--;1;1;308,30157;308,30157;--;--;--;--;1;0;--;--
203190232;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýç Mekan Tasarýmý (ÝÖ) (%25 Ýndirimli);TYT;34;34;232,03270;293,52232;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203190077;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýç Mekan Tasarýmý (ÝÖ) (Burslu);TYT;5;5;332,61417;487,42873;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203190239;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýlk ve Acil Yardým (%25 Ýndirimli);TYT;68;68;295,47549;331,94518;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151332;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýlk ve Acil Yardým (Burslu);TYT;10;10;349,12818;402,76931;--;--;--;--;1;1;344,60806;344,60806;--;--;--;--;2;1;249,47571;249,47571
203190246;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (%25 Ýndirimli);TYT;55;55;241,07606;309,32031;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151095;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (Burslu);TYT;9;9;333,03431;357,53755;--;--;--;--;1;1;204,79344;204,79344;--;--;--;--;1;0;--;--
203190253;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (ÝÖ) (%25 Ýndirimli);TYT;38;38;198,49494;295,74377;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151605;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýnþaat Teknolojisi (ÝÖ) (Burslu);TYT;6;6;325,66765;343,20757;--;--;--;--;1;1;266,50325;266,50325;--;--;--;--;1;0;--;--
203190260;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýþ Saðlýðý ve Güvenliði (%25 Ýndirimli);TYT;34;34;207,40711;292,01422;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151359;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Ýþ Saðlýðý ve Güvenliði (Burslu);TYT;5;5;319,27746;327,19407;--;--;--;--;1;1;312,21016;312,21016;--;--;--;--;1;0;--;--
203190267;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mimari Restorasyon (%25 Ýndirimli);TYT;64;64;208,56730;314,13037;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203150997;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mimari Restorasyon (Burslu);TYT;10;10;335,28264;355,13950;--;--;--;--;1;1;326,96578;326,96578;--;--;--;--;1;0;--;--
203190274;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mimari Restorasyon (ÝÖ) (%25 Ýndirimli);TYT;42;26;157,77959;305,16934;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151623;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Mimari Restorasyon (ÝÖ) (Burslu);TYT;7;7;314,83380;346,19234;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203190281;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Odyometri (%25 Ýndirimli);TYT;68;68;192,83590;289,98177;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151368;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Odyometri (Burslu);TYT;10;10;320,08211;348,94059;--;--;--;--;1;1;242,24300;242,24300;--;--;--;--;2;0;--;--
203190288;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Optisyenlik (%25 Ýndirimli);TYT;47;47;239,63812;317,74512;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151483;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Optisyenlik (Burslu);TYT;7;7;323,87733;360,97991;--;--;--;--;1;0;--;--;--;--;--;--;1;0;--;--
203190295;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Radyoterapi (%25 Ýndirimli);TYT;63;63;235,45009;299,61225;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151386;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Radyoterapi (Burslu);TYT;11;11;321,20154;333,48760;--;--;--;--;1;1;299,86659;299,86659;--;--;--;--;1;0;--;--
203190302;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Saðlýk Kurumlarý Ýþletmeciliði (%25 Ýndirimli);TYT;30;21;179,07129;290,80957;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151402;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Saðlýk Kurumlarý Ýþletmeciliði (Burslu);TYT;4;4;316,45191;350,73820;--;--;--;--;1;1;267,74087;267,74087;--;--;--;--;1;0;--;--
203190309;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði (%25 Ýndirimli);TYT;59;59;268,40435;327,52636;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203152066;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Sivil Hava Ulaþtýrma Ýþletmeciliði (Burslu);TYT;10;10;337,26167;381,62392;--;--;--;--;1;1;323,74039;323,74039;--;--;--;--;1;1;245,34413;245,34413
203190316;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik (%25 Ýndirimli);TYT;51;51;276,31257;310,99679;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151429;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Dokümantasyon ve Sekreterlik (Burslu);TYT;8;8;338,60072;351,39874;--;--;--;--;1;1;332,12376;332,12376;--;--;--;--;1;0;--;--
203190323;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Görüntüleme Teknikleri (%25 Ýndirimli);TYT;68;68;282,87346;307,12293;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151447;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Görüntüleme Teknikleri (Burslu);TYT;10;10;345,19366;388,40781;--;--;--;--;1;1;328,52612;328,52612;--;--;--;--;2;0;--;--
203190330;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri (%25 Ýndirimli);TYT;68;68;273,64951;314,61042;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--;--
203151465;VAKIF;ÝSTANBUL MEDÝPOL ÜNÝVERSÝTESÝ;Meslek Yüksekokulu;Týbbi Laboratuvar Teknikleri (Burslu);TYT;10;10;337,22772;364,19072;--;--;--;--;1;1;222,53606;222,53606;--;--;--;--;2;0;--;--
